"","Bird ID","Unit ID","Status","Date Deployed","dep date","month","dday","dyear","end date","Location","max.censor","Cause","date_diff","date.deploy","date.event","season","relseason","relLoc","tstart","Time","min.censor","dec.date.deploy","dec.date.int.start","dec.date.int.end","year"
"1",1,"33004","Inactive","2/19/2018","18-Feb","7","17","2018","18-Aug","Katavi",0,"Mortality, cause unknown",6,2018-02-19,2018-07-17,"dry","dry","Katavi",0,30,0,2018.13424657534,2018.13424657534,2018.21638209896,"2018"
"2",1,"33004","Inactive","2/19/2018","18-Feb","7","17","2018","18-Aug","Katavi",0,"Mortality, cause unknown",6,2018-02-19,2018-07-17,"dry","dry","Katavi",30,60,0,2018.13424657534,2018.21638209896,2018.29851762257,"2018"
"3",1,"33004","Inactive","2/19/2018","18-Feb","7","17","2018","18-Aug","Katavi",0,"Mortality, cause unknown",6,2018-02-19,2018-07-17,"dry","dry","Katavi",60,90,0,2018.13424657534,2018.29851762257,2018.38065314618,"2018"
"4",1,"33004","Inactive","2/19/2018","18-Feb","7","17","2018","18-Aug","Katavi",0,"Mortality, cause unknown",6,2018-02-19,2018-07-17,"dry","dry","Katavi",90,120,0,2018.13424657534,2018.38065314618,2018.4627886698,"2018"
"5",1,"33004","Inactive","2/19/2018","18-Feb","7","17","2018","18-Aug","Katavi",1,"Mortality, cause unknown",6,2018-02-19,2018-07-17,"dry","dry","Katavi",120,148,1,2018.13424657534,2018.4627886698,2018.53944849184,"2018"
"6",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",0,30,0,2018.8301369863,2018.8301369863,2018.91227250992,"2018"
"7",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",30,60,0,2018.8301369863,2018.91227250992,2018.99440803353,"2018"
"8",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",60,90,0,2018.8301369863,2018.99440803353,2019.07654355714,"2019"
"9",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",90,120,0,2018.8301369863,2019.07654355714,2019.15867908076,"2019"
"10",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",120,150,0,2018.8301369863,2019.15867908076,2019.24081460437,"2019"
"11",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",150,180,0,2018.8301369863,2019.24081460437,2019.32295012799,"2019"
"12",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",180,210,0,2018.8301369863,2019.32295012799,2019.4050856516,"2019"
"13",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",210,240,0,2018.8301369863,2019.4050856516,2019.48722117521,"2019"
"14",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",240,270,0,2018.8301369863,2019.48722117521,2019.56935669883,"2019"
"15",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",270,300,0,2018.8301369863,2019.56935669883,2019.65149222244,"2019"
"16",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",300,330,0,2018.8301369863,2019.65149222244,2019.73362774605,"2019"
"17",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",330,360,0,2018.8301369863,2019.73362774605,2019.81576326967,"2019"
"18",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",360,390,0,2018.8301369863,2019.81576326967,2019.89789879328,"2019"
"19",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",390,420,0,2018.8301369863,2019.89789879328,2019.9800343169,"2019"
"20",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",420,450,0,2018.8301369863,2019.9800343169,2020.06216984051,"2020"
"21",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",450,480,0,2018.8301369863,2020.06216984051,2020.14430536412,"2020"
"22",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",480,510,0,2018.8301369863,2020.14430536412,2020.22644088774,"2020"
"23",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",510,540,0,2018.8301369863,2020.22644088774,2020.30857641135,"2020"
"24",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",540,570,0,2018.8301369863,2020.30857641135,2020.39071193497,"2020"
"25",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",570,600,0,2018.8301369863,2020.39071193497,2020.47284745858,"2020"
"26",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",600,630,0,2018.8301369863,2020.47284745858,2020.55498298219,"2020"
"27",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",630,660,0,2018.8301369863,2020.55498298219,2020.63711850581,"2020"
"28",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",660,690,0,2018.8301369863,2020.63711850581,2020.71925402942,"2020"
"29",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",690,720,0,2018.8301369863,2020.71925402942,2020.80138955304,"2020"
"30",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",720,750,0,2018.8301369863,2020.80138955304,2020.88352507665,"2020"
"31",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",750,780,0,2018.8301369863,2020.88352507665,2020.96566060026,"2020"
"32",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",780,810,0,2018.8301369863,2020.96566060026,2021.04779612388,"2021"
"33",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",810,840,0,2018.8301369863,2021.04779612388,2021.12993164749,"2021"
"34",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",840,870,0,2018.8301369863,2021.12993164749,2021.21206717111,"2021"
"35",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",870,900,0,2018.8301369863,2021.21206717111,2021.29420269472,"2021"
"36",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",900,930,0,2018.8301369863,2021.29420269472,2021.37633821833,"2021"
"37",2,"33004","Inactive","10/31/2018","18-Oct","6","8","2021","21-Jul","Katavi",0,"Presumed mortality",33,2018-10-31,2021-06-08,"dry","dry","Katavi",930,951,1,2018.8301369863,2021.37633821833,2021.43383308486,"2021"
"38",3,"33004","Active","9/20/2021","21-Sep","12","20","2021","22-Jan","Katavi",0,"Active",5,2021-09-20,2021-12-20,"wet","wet","Katavi",0,30,0,2021.71780821918,2021.71780821918,2021.79994374279,"2021"
"39",3,"33004","Active","9/20/2021","21-Sep","12","20","2021","22-Jan","Katavi",0,"Active",5,2021-09-20,2021-12-20,"wet","wet","Katavi",30,60,0,2021.71780821918,2021.79994374279,2021.88207926641,"2021"
"40",3,"33004","Active","9/20/2021","21-Sep","12","20","2021","22-Jan","Katavi",0,"Active",5,2021-09-20,2021-12-20,"wet","wet","Katavi",60,90,0,2021.71780821918,2021.88207926641,2021.96421479002,"2021"
"41",3,"33004","Active","9/20/2021","21-Sep","12","20","2021","22-Jan","Katavi",0,"Active",5,2021-09-20,2021-12-20,"wet","wet","Katavi",90,91,0,2021.71780821918,2021.96421479002,2021.96695264081,"2021"
"42",4,"33010","Inactive","2/15/2018","18-Feb","3","24","2018","18-Apr","Ruaha",0,"Mortality, cause unknown",3,2018-02-15,2018-03-24,"wet","wet","Ruaha",0,30,0,2018.12328767123,2018.12328767123,2018.20542319485,"2018"
"43",4,"33010","Inactive","2/15/2018","18-Feb","3","24","2018","18-Apr","Ruaha",1,"Mortality, cause unknown",3,2018-02-15,2018-03-24,"wet","wet","Ruaha",30,37,1,2018.12328767123,2018.20542319485,2018.22458815036,"2018"
"44",5,"33010","Inactive","6/19/2018","18-Jun","7","5","2019","19-Aug","Selous",0,"Mortality, cause unknown",14,2018-06-19,2019-07-05,"dry","dry","Selous",0,30,0,2018.46301369863,2018.46301369863,2018.54514922224,"2018"
"45",5,"33010","Inactive","6/19/2018","18-Jun","7","5","2019","19-Aug","Selous",0,"Mortality, cause unknown",14,2018-06-19,2019-07-05,"dry","dry","Selous",30,60,0,2018.46301369863,2018.54514922224,2018.62728474586,"2018"
"46",5,"33010","Inactive","6/19/2018","18-Jun","7","5","2019","19-Aug","Selous",0,"Mortality, cause unknown",14,2018-06-19,2019-07-05,"dry","dry","Selous",60,90,0,2018.46301369863,2018.62728474586,2018.70942026947,"2018"
"47",5,"33010","Inactive","6/19/2018","18-Jun","7","5","2019","19-Aug","Selous",0,"Mortality, cause unknown",14,2018-06-19,2019-07-05,"dry","dry","Selous",90,120,0,2018.46301369863,2018.70942026947,2018.79155579309,"2018"
"48",5,"33010","Inactive","6/19/2018","18-Jun","7","5","2019","19-Aug","Selous",0,"Mortality, cause unknown",14,2018-06-19,2019-07-05,"dry","dry","Selous",120,150,0,2018.46301369863,2018.79155579309,2018.8736913167,"2018"
"49",5,"33010","Inactive","6/19/2018","18-Jun","7","5","2019","19-Aug","Selous",0,"Mortality, cause unknown",14,2018-06-19,2019-07-05,"dry","dry","Selous",150,180,0,2018.46301369863,2018.8736913167,2018.95582684031,"2018"
"50",5,"33010","Inactive","6/19/2018","18-Jun","7","5","2019","19-Aug","Selous",0,"Mortality, cause unknown",14,2018-06-19,2019-07-05,"dry","dry","Selous",180,210,0,2018.46301369863,2018.95582684031,2019.03796236393,"2019"
"51",5,"33010","Inactive","6/19/2018","18-Jun","7","5","2019","19-Aug","Selous",0,"Mortality, cause unknown",14,2018-06-19,2019-07-05,"dry","dry","Selous",210,240,0,2018.46301369863,2019.03796236393,2019.12009788754,"2019"
"52",5,"33010","Inactive","6/19/2018","18-Jun","7","5","2019","19-Aug","Selous",0,"Mortality, cause unknown",14,2018-06-19,2019-07-05,"dry","dry","Selous",240,270,0,2018.46301369863,2019.12009788754,2019.20223341116,"2019"
"53",5,"33010","Inactive","6/19/2018","18-Jun","7","5","2019","19-Aug","Selous",0,"Mortality, cause unknown",14,2018-06-19,2019-07-05,"dry","dry","Selous",270,300,0,2018.46301369863,2019.20223341116,2019.28436893477,"2019"
"54",5,"33010","Inactive","6/19/2018","18-Jun","7","5","2019","19-Aug","Selous",0,"Mortality, cause unknown",14,2018-06-19,2019-07-05,"dry","dry","Selous",300,330,0,2018.46301369863,2019.28436893477,2019.36650445838,"2019"
"55",5,"33010","Inactive","6/19/2018","18-Jun","7","5","2019","19-Aug","Selous",0,"Mortality, cause unknown",14,2018-06-19,2019-07-05,"dry","dry","Selous",330,360,0,2018.46301369863,2019.36650445838,2019.448639982,"2019"
"56",5,"33010","Inactive","6/19/2018","18-Jun","7","5","2019","19-Aug","Selous",1,"Mortality, cause unknown",14,2018-06-19,2019-07-05,"dry","dry","Selous",360,381,1,2018.46301369863,2019.448639982,2019.50613484853,"2019"
"57",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",0,30,0,2019.55890410959,2019.55890410959,2019.6410396332,"2019"
"58",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",30,60,0,2019.55890410959,2019.6410396332,2019.72317515682,"2019"
"59",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",60,90,0,2019.55890410959,2019.72317515682,2019.80531068043,"2019"
"60",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",90,120,0,2019.55890410959,2019.80531068043,2019.88744620404,"2019"
"61",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",120,150,0,2019.55890410959,2019.88744620404,2019.96958172766,"2019"
"62",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",150,180,0,2019.55890410959,2019.96958172766,2020.05171725127,"2020"
"63",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",180,210,0,2019.55890410959,2020.05171725127,2020.13385277489,"2020"
"64",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",210,240,0,2019.55890410959,2020.13385277489,2020.2159882985,"2020"
"65",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",240,270,0,2019.55890410959,2020.2159882985,2020.29812382211,"2020"
"66",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",270,300,0,2019.55890410959,2020.29812382211,2020.38025934573,"2020"
"67",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",300,330,0,2019.55890410959,2020.38025934573,2020.46239486934,"2020"
"68",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",330,360,0,2019.55890410959,2020.46239486934,2020.54453039296,"2020"
"69",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",360,390,0,2019.55890410959,2020.54453039296,2020.62666591657,"2020"
"70",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",390,420,0,2019.55890410959,2020.62666591657,2020.70880144018,"2020"
"71",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",420,450,0,2019.55890410959,2020.70880144018,2020.7909369638,"2020"
"72",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",450,480,0,2019.55890410959,2020.7909369638,2020.87307248741,"2020"
"73",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",480,510,0,2019.55890410959,2020.87307248741,2020.95520801103,"2020"
"74",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",510,540,0,2019.55890410959,2020.95520801103,2021.03734353464,"2021"
"75",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",540,570,0,2019.55890410959,2021.03734353464,2021.11947905825,"2021"
"76",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",570,600,0,2019.55890410959,2021.11947905825,2021.20161458187,"2021"
"77",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",600,630,0,2019.55890410959,2021.20161458187,2021.28375010548,"2021"
"78",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",630,660,0,2019.55890410959,2021.28375010548,2021.3658856291,"2021"
"79",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",660,690,0,2019.55890410959,2021.3658856291,2021.44802115271,"2021"
"80",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",690,720,0,2019.55890410959,2021.44802115271,2021.53015667632,"2021"
"81",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",720,750,0,2019.55890410959,2021.53015667632,2021.61229219994,"2021"
"82",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",750,780,0,2019.55890410959,2021.61229219994,2021.69442772355,"2021"
"83",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",780,810,0,2019.55890410959,2021.69442772355,2021.77656324717,"2021"
"84",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",810,840,0,2019.55890410959,2021.77656324717,2021.85869877078,"2021"
"85",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",840,870,0,2019.55890410959,2021.85869877078,2021.94083429439,"2021"
"86",6,"33010","Active","7/24/2019","19-Jul","12","20","2021","22-Jan","Selous",0,"Active",30,2019-07-24,2021-12-20,"wet","wet","Selous",870,880,0,2019.55890410959,2021.94083429439,2021.96821280227,"2021"
"87",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",0,30,0,2018.13150684931,2018.13150684931,2018.21364237293,"2018"
"88",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",30,60,0,2018.13150684931,2018.21364237293,2018.29577789654,"2018"
"89",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",60,90,0,2018.13150684931,2018.29577789654,2018.37791342016,"2018"
"90",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",90,120,0,2018.13150684931,2018.37791342016,2018.46004894377,"2018"
"91",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",120,150,0,2018.13150684931,2018.46004894377,2018.54218446738,"2018"
"92",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",150,180,0,2018.13150684931,2018.54218446738,2018.624319991,"2018"
"93",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",180,210,0,2018.13150684931,2018.624319991,2018.70645551461,"2018"
"94",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",210,240,0,2018.13150684931,2018.70645551461,2018.78859103823,"2018"
"95",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",240,270,0,2018.13150684931,2018.78859103823,2018.87072656184,"2018"
"96",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",270,300,0,2018.13150684931,2018.87072656184,2018.95286208545,"2018"
"97",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",300,330,0,2018.13150684931,2018.95286208545,2019.03499760907,"2019"
"98",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",330,360,0,2018.13150684931,2019.03499760907,2019.11713313268,"2019"
"99",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",360,390,0,2018.13150684931,2019.11713313268,2019.1992686563,"2019"
"100",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",390,420,0,2018.13150684931,2019.1992686563,2019.28140417991,"2019"
"101",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",420,450,0,2018.13150684931,2019.28140417991,2019.36353970352,"2019"
"102",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",450,480,0,2018.13150684931,2019.36353970352,2019.44567522714,"2019"
"103",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",480,510,0,2018.13150684931,2019.44567522714,2019.52781075075,"2019"
"104",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",510,540,0,2018.13150684931,2019.52781075075,2019.60994627437,"2019"
"105",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",540,570,0,2018.13150684931,2019.60994627437,2019.69208179798,"2019"
"106",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",570,600,0,2018.13150684931,2019.69208179798,2019.77421732159,"2019"
"107",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",600,630,0,2018.13150684931,2019.77421732159,2019.85635284521,"2019"
"108",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",630,660,0,2018.13150684931,2019.85635284521,2019.93848836882,"2019"
"109",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",660,690,0,2018.13150684931,2019.93848836882,2020.02062389244,"2020"
"110",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",690,720,0,2018.13150684931,2020.02062389244,2020.10275941605,"2020"
"111",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",720,750,0,2018.13150684931,2020.10275941605,2020.18489493966,"2020"
"112",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",750,780,0,2018.13150684931,2020.18489493966,2020.26703046328,"2020"
"113",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",780,810,0,2018.13150684931,2020.26703046328,2020.34916598689,"2020"
"114",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",810,840,0,2018.13150684931,2020.34916598689,2020.43130151051,"2020"
"115",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",840,870,0,2018.13150684931,2020.43130151051,2020.51343703412,"2020"
"116",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",870,900,0,2018.13150684931,2020.51343703412,2020.59557255773,"2020"
"117",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",900,930,0,2018.13150684931,2020.59557255773,2020.67770808135,"2020"
"118",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",930,960,0,2018.13150684931,2020.67770808135,2020.75984360496,"2020"
"119",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",960,990,0,2018.13150684931,2020.75984360496,2020.84197912858,"2020"
"120",7,"33012","Active","2/18/2018","18-Feb","12","20","2021","22-Jan","Katavi",0,"Active",48,2018-02-18,2021-12-20,"wet","wet","Katavi",990,1020,0,2018.13150684931,2020.84197912858,2020.92411465219,"2020"
